0.037507	0.037507	0.037507
0.039634	0.039634	0.039634
0.037507	0.037507	0.037507
0.038641	0.038641	0.038641
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.037556	0.037556	0.037556
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.039789	0.039789	0.039789
0.039634	0.039634	0.039634
0.039497	0.039497	0.039497
0.037556	0.037556	0.037556
0.039634	0.039634	0.039634
0.038152	0.038152	0.038152
0.036570	0.036570	0.036570
0.036274	0.036274	0.036274
0.039497	0.039497	0.039497
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.036570	0.036570	0.036570
0.039678	0.039678	0.039678
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.036570	0.036570	0.036570
0.037556	0.037556	0.037556
0.035878	0.035878	0.035878
0.039882	0.039882	0.039882
0.039678	0.039678	0.039678
0.036274	0.036274	0.036274
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037556	0.037556	0.037556
0.039949	0.039949	0.039949
0.039949	0.039949	0.039949
0.037507	0.037507	0.037507
0.039678	0.039678	0.039678
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.039949	0.039949	0.039949
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.037989	0.037989	0.037989
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.039949	0.039949	0.039949
0.037556	0.037556	0.037556
0.037989	0.037989	0.037989
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.038594	0.038594	0.038594
0.037556	0.037556	0.037556
0.039789	0.039789	0.039789
0.037398	0.037398	0.037398
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.036570	0.036570	0.036570
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.037122	0.037122	0.037122
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.039229	0.039229	0.039229
0.037507	0.037507	0.037507
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.039634	0.039634	0.039634
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037556	0.037556	0.037556
0.036570	0.036570	0.036570
0.037122	0.037122	0.037122
0.037122	0.037122	0.037122
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.037556	0.037556	0.037556
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.039229	0.039229	0.039229
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.037122	0.037122	0.037122
0.032834	0.032834	0.032834
0.037989	0.037989	0.037989
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.039789	0.039789	0.039789
0.037122	0.037122	0.037122
0.039789	0.039789	0.039789
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.039421	0.039421	0.039421
0.037122	0.037122	0.037122
0.039882	0.039882	0.039882
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.035802	0.035802	0.035802
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039923	0.039923	0.039923
0.039789	0.039789	0.039789
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.040627	0.040627	0.040627
0.039882	0.039882	0.039882
0.039923	0.039923	0.039923
0.037507	0.037507	0.037507
0.037122	0.037122	0.037122
0.037507	0.037507	0.037507
0.037507	0.037507	0.037507
0.037381	0.037381	0.037381
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.038641	0.038641	0.038641
0.037381	0.037381	0.037381
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.037469	0.037469	0.037469
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.037381	0.037381	0.037381
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039882	0.039882	0.039882
0.039421	0.039421	0.039421
0.037989	0.037989	0.037989
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.039421	0.039421	0.039421
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.039634	0.039634	0.039634
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.035878	0.035878	0.035878
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.038281	0.038281	0.038281
0.039480	0.039480	0.039480
0.039634	0.039634	0.039634
0.039634	0.039634	0.039634
0.040627	0.040627	0.040627
0.036570	0.036570	0.036570
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.039229	0.039229	0.039229
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.038281	0.038281	0.038281
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.039634	0.039634	0.039634
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039789	0.039789	0.039789
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.035802	0.035802	0.035802
0.039789	0.039789	0.039789
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.037507	0.037507	0.037507
0.039229	0.039229	0.039229
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.037556	0.037556	0.037556
0.037556	0.037556	0.037556
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.037989	0.037989	0.037989
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.038673	0.038673	0.038673
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037122	0.037122	0.037122
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.038673	0.038673	0.038673
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.039421	0.039421	0.039421
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.037469	0.037469	0.037469
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.039824	0.039824	0.039824
0.039634	0.039634	0.039634
0.037381	0.037381	0.037381
0.040779	0.040779	0.040779
0.039634	0.039634	0.039634
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.039824	0.039824	0.039824
0.037989	0.037989	0.037989
0.039480	0.039480	0.039480
0.039229	0.039229	0.039229
0.039789	0.039789	0.039789
0.036570	0.036570	0.036570
0.039824	0.039824	0.039824
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037122	0.037122	0.037122
0.039634	0.039634	0.039634
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037989	0.037989	0.037989
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.038673	0.038673	0.038673
0.039229	0.039229	0.039229
0.037823	0.037823	0.037823
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.039634	0.039634	0.039634
0.037122	0.037122	0.037122
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.039789	0.039789	0.039789
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.038281	0.038281	0.038281
0.039882	0.039882	0.039882
0.039789	0.039789	0.039789
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.038281	0.038281	0.038281
0.039480	0.039480	0.039480
0.037556	0.037556	0.037556
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.038281	0.038281	0.038281
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.036274	0.036274	0.036274
0.036274	0.036274	0.036274
0.037122	0.037122	0.037122
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.037381	0.037381	0.037381
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.039421	0.039421	0.039421
0.039421	0.039421	0.039421
0.036570	0.036570	0.036570
0.039634	0.039634	0.039634
0.036570	0.036570	0.036570
0.039634	0.039634	0.039634
0.037507	0.037507	0.037507
0.037507	0.037507	0.037507
0.039319	0.039319	0.039319
0.037556	0.037556	0.037556
0.032834	0.032834	0.032834
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.039847	0.039847	0.039847
0.039497	0.039497	0.039497
0.039789	0.039789	0.039789
0.037392	0.037392	0.037392
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.039634	0.039634	0.039634
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.038641	0.038641	0.038641
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.039480	0.039480	0.039480
0.038594	0.038594	0.038594
0.039480	0.039480	0.039480
0.039789	0.039789	0.039789
0.036274	0.036274	0.036274
0.039949	0.039949	0.039949
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039229	0.039229	0.039229
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.038594	0.038594	0.038594
0.038673	0.038673	0.038673
0.038673	0.038673	0.038673
0.037122	0.037122	0.037122
0.038281	0.038281	0.038281
0.037469	0.037469	0.037469
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.037556	0.037556	0.037556
0.039882	0.039882	0.039882
0.039949	0.039949	0.039949
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.038641	0.038641	0.038641
0.039480	0.039480	0.039480
0.039678	0.039678	0.039678
0.039480	0.039480	0.039480
0.039229	0.039229	0.039229
0.038281	0.038281	0.038281
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039697	0.039697	0.039697
0.039949	0.039949	0.039949
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.039678	0.039678	0.039678
0.039949	0.039949	0.039949
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.039421	0.039421	0.039421
0.037507	0.037507	0.037507
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.037556	0.037556	0.037556
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.040627	0.040627	0.040627
0.039882	0.039882	0.039882
0.037556	0.037556	0.037556
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.039497	0.039497	0.039497
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.037507	0.037507	0.037507
0.038281	0.038281	0.038281
0.037122	0.037122	0.037122
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.037823	0.037823	0.037823
0.038281	0.038281	0.038281
0.039480	0.039480	0.039480
0.039789	0.039789	0.039789
0.038641	0.038641	0.038641
0.039229	0.039229	0.039229
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.038281	0.038281	0.038281
0.039480	0.039480	0.039480
0.037469	0.037469	0.037469
0.036570	0.036570	0.036570
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.037122	0.037122	0.037122
0.039678	0.039678	0.039678
0.039497	0.039497	0.039497
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.037989	0.037989	0.037989
0.035802	0.035802	0.035802
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.037469	0.037469	0.037469
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.038594	0.038594	0.038594
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.036570	0.036570	0.036570
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.039882	0.039882	0.039882
0.037556	0.037556	0.037556
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.040779	0.040779	0.040779
0.039882	0.039882	0.039882
0.039882	0.039882	0.039882
0.039789	0.039789	0.039789
0.039634	0.039634	0.039634
0.039882	0.039882	0.039882
0.039789	0.039789	0.039789
0.037469	0.037469	0.037469
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039634	0.039634	0.039634
0.039480	0.039480	0.039480
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039421	0.039421	0.039421
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.037507	0.037507	0.037507
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.037122	0.037122	0.037122
0.032834	0.032834	0.032834
0.039319	0.039319	0.039319
0.039497	0.039497	0.039497
0.039678	0.039678	0.039678
0.037823	0.037823	0.037823
0.040779	0.040779	0.040779
0.039480	0.039480	0.039480
0.038594	0.038594	0.038594
0.039789	0.039789	0.039789
0.038594	0.038594	0.038594
0.038594	0.038594	0.038594
0.037823	0.037823	0.037823
0.039678	0.039678	0.039678
0.039949	0.039949	0.039949
0.039949	0.039949	0.039949
0.039678	0.039678	0.039678
0.040627	0.040627	0.040627
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.039634	0.039634	0.039634
0.039480	0.039480	0.039480
0.038594	0.038594	0.038594
0.037122	0.037122	0.037122
0.036570	0.036570	0.036570
0.039634	0.039634	0.039634
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.039949	0.039949	0.039949
0.039497	0.039497	0.039497
0.039789	0.039789	0.039789
0.039497	0.039497	0.039497
0.039497	0.039497	0.039497
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039865	0.039865	0.039865
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.037122	0.037122	0.037122
0.040009	0.040009	0.040009
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.039497	0.039497	0.039497
0.039678	0.039678	0.039678
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.040779	0.040779	0.040779
0.039789	0.039789	0.039789
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.039678	0.039678	0.039678
0.039697	0.039697	0.039697
0.036570	0.036570	0.036570
0.039497	0.039497	0.039497
0.037507	0.037507	0.037507
0.038594	0.038594	0.038594
0.038594	0.038594	0.038594
0.039480	0.039480	0.039480
0.037507	0.037507	0.037507
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.037122	0.037122	0.037122
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039634	0.039634	0.039634
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.035878	0.035878	0.035878
0.039497	0.039497	0.039497
0.037507	0.037507	0.037507
0.037122	0.037122	0.037122
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039480	0.039480	0.039480
0.032834	0.032834	0.032834
0.039865	0.039865	0.039865
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039319	0.039319	0.039319
0.038673	0.038673	0.038673
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039949	0.039949	0.039949
0.039949	0.039949	0.039949
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.037122	0.037122	0.037122
0.039319	0.039319	0.039319
0.037823	0.037823	0.037823
0.037469	0.037469	0.037469
0.037823	0.037823	0.037823
0.039678	0.039678	0.039678
0.037122	0.037122	0.037122
0.036570	0.036570	0.036570
0.039949	0.039949	0.039949
0.039634	0.039634	0.039634
0.039480	0.039480	0.039480
0.037809	0.037809	0.037809
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039480	0.039480	0.039480
0.039319	0.039319	0.039319
0.037122	0.037122	0.037122
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.039480	0.039480	0.039480
0.037823	0.037823	0.037823
0.038281	0.038281	0.038281
0.036570	0.036570	0.036570
0.037507	0.037507	0.037507
0.037122	0.037122	0.037122
0.039949	0.039949	0.039949
0.039497	0.039497	0.039497
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039497	0.039497	0.039497
0.039497	0.039497	0.039497
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039678	0.039678	0.039678
0.037823	0.037823	0.037823
0.039678	0.039678	0.039678
0.037823	0.037823	0.037823
0.037507	0.037507	0.037507
0.039497	0.039497	0.039497
0.039697	0.039697	0.039697
0.039497	0.039497	0.039497
0.039497	0.039497	0.039497
0.036570	0.036570	0.036570
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.038594	0.038594	0.038594
0.039634	0.039634	0.039634
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039678	0.039678	0.039678
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.039789	0.039789	0.039789
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.037507	0.037507	0.037507
0.037507	0.037507	0.037507
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039949	0.039949	0.039949
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039697	0.039697	0.039697
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039678	0.039678	0.039678
0.039697	0.039697	0.039697
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.037809	0.037809	0.037809
0.039634	0.039634	0.039634
0.039949	0.039949	0.039949
0.039497	0.039497	0.039497
0.039949	0.039949	0.039949
0.039497	0.039497	0.039497
0.039497	0.039497	0.039497
0.039497	0.039497	0.039497
0.039949	0.039949	0.039949
0.039882	0.039882	0.039882
0.039949	0.039949	0.039949
0.036570	0.036570	0.036570
0.039882	0.039882	0.039882
0.039882	0.039882	0.039882
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.035878	0.035878	0.035878
0.039949	0.039949	0.039949
0.039949	0.039949	0.039949
0.036570	0.036570	0.036570
0.039678	0.039678	0.039678
0.036274	0.036274	0.036274
0.039949	0.039949	0.039949
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.039394	0.039394	0.039394
0.037823	0.037823	0.037823
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.039949	0.039949	0.039949
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.039634	0.039634	0.039634
0.037507	0.037507	0.037507
0.038281	0.038281	0.038281
0.039634	0.039634	0.039634
0.037507	0.037507	0.037507
0.039789	0.039789	0.039789
0.039634	0.039634	0.039634
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.039678	0.039678	0.039678
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.039882	0.039882	0.039882
0.036570	0.036570	0.036570
0.036570	0.036570	0.036570
0.039949	0.039949	0.039949
0.039678	0.039678	0.039678
0.036570	0.036570	0.036570
0.039678	0.039678	0.039678
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039789	0.039789	0.039789
0.039634	0.039634	0.039634
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039497	0.039497	0.039497
0.036274	0.036274	0.036274
0.036570	0.036570	0.036570
0.039497	0.039497	0.039497
0.036570	0.036570	0.036570
0.039949	0.039949	0.039949
0.039678	0.039678	0.039678
0.039949	0.039949	0.039949
0.039497	0.039497	0.039497
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.039497	0.039497	0.039497
0.039678	0.039678	0.039678
0.039789	0.039789	0.039789
0.039697	0.039697	0.039697
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.039882	0.039882	0.039882
0.040180	0.040180	0.040180
0.038594	0.038594	0.038594
